url,title,ingredients,칼로리,탄수화물,단백질,지방
https://www.10000recipe.com/recipe/7041117,눈사람 함박스테이크 감자샐러드로 홈파티 음식 다진 돼지고기로 간단하게,"돼지고기 다짐육 200g, 소고기 다짐육 200g, 양파볶은 다진 양파 볶은 다진 양파, 빵가루 2T, 간장 1T, 케첩 1T, 달걀 1개, 소금 조금, 후추 조금, 물 1/3컵, 양송이버섯 1줌, 양파 1/2개, 버터 20g, 간장 1T, 설탕 2.5T, 케첩 3T, 물 120g, 감자삶은 감자 삶은 감자, 마요네즈 적당량, 파마산치즈가루 적당량, 체다치즈 4장, 김 조금, 당근 조금, 검은깨 조금",2150,85,160,135
https://www.10000recipe.com/recipe/6863696,초간단 깻잎두부구이,"간장 2숟가락, 맛술 1숟가락, 참기름 1/2숟가락, 통깨 1숟가락, 깻잎 3장",45,1,2,4
https://www.10000recipe.com/recipe/7020260,아이들이 밥 두그릇씩 먹는 돼지고기 콩나물무침 만들어 봤어요.,"콩나물 1봉지, 대파 조금, 돼지고기 다짐육 150g, 굴소스 1스푼, 스테비아 1/3, 참기름 조금, 다진마늘 1스푼",540,18,38,35
https://www.10000recipe.com/recipe/6853446,오븐없이 만드는 갈릭버터치즈피자,"또띠아 2장, 버터 1수저, 다진마늘 1수저, 꿀 1수저, 피자치즈 적당량",1050kcal,84g,42g,63g
https://www.10000recipe.com/recipe/6901939,<찌망 요리레시피> 간단한 청경채 된장무침!,"청경채 7개, 된장 1/2숟갈, 참기름 1/2숟갈, 다진마늘 1/2숟갈, 깨 1/2숟갈, 소금 2꼬집",52,6,2,2
https://www.10000recipe.com/recipe/7028555,훈제오리의 감칠맛 가득담은 오일파스타,"파스타면 1인분, 훈제오리 130g, 시금치 100g, 페페론치노 1t, 올리브오일 1숟가락, 소금 1t, 마늘 1t, 진간장 1t, 참치액젓 1t, 설탕 1꼬집, 파마산치즈 약간",650,45,35,35
https://www.10000recipe.com/recipe/6884169,촉촉한 양배추에 닭가슴살+상큼 야채를 돌돌~담백하게 시작하는 일주일!닭가슴살 양배추말이,"양배추 8장, 닭가슴살 2개, 깻잎 8장, 빨간 파프리카 1/2개, 당근 1/4개, 새송이버섯 1개, 된장 1숟가락, 마요네즈 1숟가락, 참깨 1숟가락, 맛술 1숟가락, 설탕 1/2숟가락, 물 3숟가락",605,31,68,23
https://www.10000recipe.com/recipe/6919305,든든한 혼밥 돈까스김치나베,"돈까스 1장, 김치 1컵, 김치국물 1/2컵, 고춧가루 1스푼, 다진마늘 1/2스푼, 국간장 1.5~2스푼, 설탕 1~1.5스푼, 맛술 1스푼, 달걀 1~2개, 물 1/2컵",1025,58,63,60
https://www.10000recipe.com/recipe/6939082,면두부 새우오일파스타 다이어트에도 좋아요,"통마늘 7~10개, 새우 6~8마리, 올리브오일, 소금, 후추",350kcal,10g,25g,20g
https://www.10000recipe.com/recipe/7021091,다이어트 반찬 양배추크래미볶음,"양배추, 크래미, 당근, 간장, 다진마늘, 후추",320,25,20,15
https://www.10000recipe.com/recipe/6980888,부추나물 [향긋한 부추로 만든 초간단 나물요리! 부추를 맛있게 많이 먹을 수 있는 영양 듬뿍 채소 반찬!],"부추 1줌, 다진마늘 1/2스푼, 소금 2꼬집, 참기름 1스푼, 깨 1/2스푼",30,1,1,3
https://www.10000recipe.com/recipe/6892728,간단한 한끼식사ㅡ 삼색소보로덮밥,"신김치 1밥그릇, 계란 2개, 통조림햄 200g, 양파 1/2개, 식용유 1T, 올리고당 2T, 참기름 1T, 소금 1꼬집, 깨소금 적당량",1135,47,58,80
https://www.10000recipe.com/recipe/6918977,간단한 술안주로 최고인 버터갈릭새우 만들기,"새우 20마리, 버터 20g, 올리고당 2큰술, 다진 마늘 1큰술, 파슬리 약간, 후추 약간, 올리브유 약간, 소금 약간",380,8,38,22
https://www.10000recipe.com/recipe/6925564,돌나물사과무침 l 아삭한 사과와 돌나물로 만든 간단 반찬 레시피 ★,"돌나물 1봉, 사과 1/2개, 고추장 1숟가락, 고춧가루 1숟가락, 식초 2숟가락, 매실액 1숟가락, 참기름 1숟가락, 통깨 약간",150,20,5,7
https://www.10000recipe.com/recipe/6878340,단짠단짠의 대패덮밥,"대패 삼겹살 400g, 대파 2뿌리, 설탕 2스푼, 맛간장OR진간장 OR진간장",2360,32,160,180
https://www.10000recipe.com/recipe/6881806,모닝빵콘치즈 간단간식,"모닝빵 6개, 옥수수 콘 1컵, 마요네즈 1스푼, 허니 머스터드 1스푼, 후춧가루 약간, 피자치즈 70g",1740,186,70,86
https://www.10000recipe.com/recipe/6932924,최애반찬 소시지 감자조림,"감자 2개, 비엔나소시지 10여개, 청양고추 2개, 식용유 2스푼, 식초 1티스푼, 간장 2스푼, 굴소스 1스푼, 물 1/2컵, 다진마늘 0.5스푼, 맛술 2스푼, 황설탕 0.5스푼, 올리고당 1.5스푼, 참기름 약간, 후추 약간, 깨소금 약간",2150,123,70,160
https://www.10000recipe.com/recipe/7042375,김치콩나물죽..,"밥 1공기, 신김치 100g, 콩나물 1줌, 마늘 1작은술, 새우젓 1작은술, 고추가루 1작은술, 대파 1/2대, 코인육수 1개, 물 500ml, 시판용 사골곰탕200ml 200ml",540,92,27,6
https://www.10000recipe.com/recipe/6854230,떠먹는 떡꼬치 - 때론 떡피자 또는 떡꼬치 새콤 달콤,"떡볶이떡 20~25개, 양파, 파프리카, 체다치즈, 모짜렐라치즈, 마요네즈, 고추장 1, 케찹 3, 간장 1, 설탕 1",3150,540,105,75
https://www.10000recipe.com/recipe/6920393,호두마늘볶음 만드는법- 딸에게# /수미네반찬,"마늘 2통, 호두 100g, 매실청 1t, 꿀 1t, 간장 1t",482,53,11,25
https://www.10000recipe.com/recipe/6875055,카레두부구이. 아이반찬으로 좋아요.,"두부 1모, 카레가루 2T, 부침가루 1T, 계란 1개",420,26,31,22
https://www.10000recipe.com/recipe/6876875,영화속요리 10탄 줄리앤줄리아 속 크림소스 치킨스테이크,"닭가슴살 2조각, 올리브유 적당히, 파슬리 약간, 양파 1/2개, 버터 1스푼, 우유 1컵, 전분가루 2스푼, 소금 약간, 후춧가루 약간, 치킨스톡생략가능 생략가능",650,20,60,35
https://www.10000recipe.com/recipe/6867650,다른 반찬이 필요없는 매운 어묵 비빔밥~*,"사각어묵 3장, 땡초 2, 통마늘 3, 고추장 1.5큰술, 굴소스 1, 올리고당 1, 고춧가루 1, 후추 톡, 통깨 솔솔, 올리브유 조금, 맛술 1, 참기름 0.5큰술",520,23,18,38
https://www.10000recipe.com/recipe/6831048,딸기잼 롤,"식빵 2개, 딸기잼 2큰술, 달걀 1개, 슈가파우더 약간, 버터 0.5큰술",620,78,15,28
https://www.10000recipe.com/recipe/7011422,시원하고 뜨끈한 황태뭇국 끓이기,"황태포 50g, 무 400g, 계란 3개, 파 조금, 간장 1T, 국간장 2T, 참기름 1T, 멸치액젓 2T, 다진마늘 1T, 물 1500ml",1075,68,78,55
https://www.10000recipe.com/recipe/7031635,라면보다 쉽게 육수없이 끓이는 [만둣국],"냉동만두 5~6개, 달걀 2개, 양파 1/4, 대파 1/2, 청양고추, 김가루, 간장 1스푼, 참치액젓 1.5스푼, 소금 조금, 후추 조금",1020,92,64,44
https://www.10000recipe.com/recipe/6989529,오징어무국 레시피,"오징어 2마리, 무 1/4개, 애호박 1/2개, 청양고추 3개, 들기름 3숟가락, 국간장 2숟가락, 고춧가루 1숟가락, 다진 마늘 1숟가락, 액젓 2숟가락",1025,33,94,59
https://www.10000recipe.com/recipe/6854893,자꾸 손이가는 황태강정이 치킨강정같아요~ 황태강정,"황태채 2줌, 전분 3큰술, 튀김기름, 고추장 1큰술, 케첩 1큰술, 핫소스 1큰술, 청주 2큰술, 매실청 1큰술, 물엿 1큰술, 다진마늘 1/2큰술",320,47,3,13
https://www.10000recipe.com/recipe/6847506,건강 가지를 스테이크로 즐겨요.,"가지 3개, 고추장 2숟가락, 마늘 1숟가락, 설탕적은 적은, 올리고당 1숟가락, 참기름 2숟가락, 참깨 솔솔",420,38,8,28
https://www.10000recipe.com/recipe/7004934,스팸양배추볶음 스팸양배추덮밥레시피 다이어트레시피 식단관리,"양배추 1/4통, 스팸 150g, 대파 1줌, 식용유 2T, 진간장 1.5T, 올리고당 0.5T, 참기름 1T, 통깨",1025,33,47,80
https://www.10000recipe.com/recipe/6953539,"빵 대신 에그번 ♥ 햄버거로 다이어트 가능한 "" 달걀버거 "" 만들기","달걀 6개, 슬라이스햄 6장, 슬라이스치즈 1장, 샐러드채소 1/2줌, 방울토마토 3개, 소금 1/2숟가락, 식초 1숟가락, 스리라차소스",1020,18,72,75
https://www.10000recipe.com/recipe/6943349,★쫀득쫀득 새우어묵★ 새우와 야채만 들어간 새우어묵입니다~,"새우살 400g, 당근 1/2개, 매운고추 1개, 전분 2스푼, 소금 1/2스푼, 후추 조금",540,68,40,6
https://www.10000recipe.com/recipe/7043912,브로콜리 두부 무침 맛있게 만드는 법,"브로콜리 1개, 두부 1/2모, 소금 0.5t, 다진 마늘 0.5t, 국간장 1T, 참치액 1T, 참기름 1T, 깨 2T",420,18,33,25
https://www.10000recipe.com/recipe/6890777,"매콤한 두부덮밥, 눈 깜짝할 새 완성되는 초간단 덮밥요리","두부약200g 약200g, 대파 1/2대, 통깨 적당량, 들기름 1.5큰술, 고추장 4큰술, 다진 마늘 1큰술, 올리고당 2큰술, 미림 1큰술, 후춧가루 약간",540,38,24,33
https://www.10000recipe.com/recipe/6909570,기름 없이 볶아 다이어트에 좋은 중국식 청경채 돼지볶음,"돼지 앞다리살 200g, 청경채 3포기, 파프리카 1/2개, 간장 2스푼, 굴 소스 1스푼, 올리고당 2스푼, 다진 마늘 1스푼, 밀가루 1스푼",624,47,41,30
https://www.10000recipe.com/recipe/6954484,간단한 반찬 새우숙주볶음 맵지 않아서 아이들도 잘 먹어요.,"숙주 300g, 새우 10마리, 계란 2개, 양파 1/2개, 대파 1/3개, 식용유 4T, 굴소스 2T, 간장 1T, 다진마늘 1T, 참기름 1T, 볶은참깨 1T, 미림 1T, 소금 1꼬집, 후춧가루 1꼬집",1230,58,94,70
https://www.10000recipe.com/recipe/6868435,[간단 자취요리] 비주얼 끝장판!! 참치 스테이크 만들기,"참치캔기본사이즈 기본사이즈, 부침가루, 양파 1/2개, 당근, 소금 2/3t",420,63,18,9
https://www.10000recipe.com/recipe/6874866,특제소스로 만든 가지탕수 아이도 잘 먹어요!,"가지 2개, 양파 1/2개, 노란 파프리카 1/3개, 빨간 파프리카 1/3개, 케첩 4밥수저, 굴소스 2스푼, 설탕 1스푼, 올리고당 1.5스푼, 식초 1스푼, 참기름 1/2스푼, 통깨 약간, 튀김가루종이컵 한컵 종이컵 한컵, 물 1/2컵",632,123,14,11
https://www.10000recipe.com/recipe/6854799,닭가슴살 갈비구이,"닭가슴살 200g, 대파 1개, 간장 2T, 설탕 1T, 참기름 0.5T, 다진마늘 0.5T, 꿀 1T",540,27,64,18
https://www.10000recipe.com/recipe/6933349,우리집 최애 반찬 마늘아몬드조림 레시피,"통마늘 40알, 아몬드 1줌, 통깨 솔솔, 식용유 약간, 간장 2T, 물 2T, 물엿 1.5T",315,19,8,24
https://www.10000recipe.com/recipe/6956266,500원 이면 밥한끼~ 뚝딱하는 팽이버섯조림~ 너무 맛있어용^^~,"팽이버섯 1봉지, 청양고추 1개, 식용유 2스푼, 다진마늘 1큰술, 고추가루 1/2스푼, 설탕 1스푼, 미림 2스푼, 진간장 1스푼, 굴소스 1/2스푼, 고추장 1/3스푼, 된장 1/3스푼, 물 2스푼, 물엿 1스푼",235,20,6,15
https://www.10000recipe.com/recipe/7006126,두부면 명란 파스타,"두부면 1개, 명란 3개, 냉동 새우 4개, 마늘 12개, 베이컨 3줄, 페페론치노 9개, 파슬리 약간, 후추 조금, 치즈분말 조금, 쪽파 조금, 올리브오일",1120,33,85,75
https://www.10000recipe.com/recipe/7042253,들기름 두부구이 두부부침 양념장 레시피,"두부 300g, 들기름 5T, 소금 3꼬집, 후추톡톡, 진간장 2T, 맛술 1T, 참기름 0.5T, 통깨 0.5T, 다진대파 1T, 다진마늘 0.5T, 설탕 0.3T",540,19.5,38.5,35.5
https://www.10000recipe.com/recipe/6852019,가지등심카나페,"가지, 소고기등심, 새싹채소, 소금, 후추, 올리브유, 간장, 올리고당, 레몬즙, 다진마늘, 다진청양고추",1120,33,85,75
https://www.10000recipe.com/recipe/6850385,항정살 된장구이 쌈 아니고 샐러드로 품격있게!,"항정살 400g, 양상추샐러드채소 샐러드채소, 된장 1T, 간장 2T, 맛술 2T, 올리고당 2T, 설탕 1T, 다진마늘 0.5T, 참기름 1T, 후추 조금",1040,68,68,56
https://www.10000recipe.com/recipe/6892442,초간단 밑반찬 파프리카버섯볶음 굴소스가 포인트,"파프리카 빨강이 1개, 파프리카 노랑이 1개, 느타리버섯 1팩, 대파 2대, 올리브유 1수저, 굴 소스 1~2수저, 깨 1작은수저",315,23,6,23
https://www.10000recipe.com/recipe/6910228,배추나물 무침 만드는법 다이어트 반찬,"속배추 300g, 소금 1ts, 국간장 1ts, 참기름 1ts, 참깨 1ts",123,7,6,8
https://www.10000recipe.com/recipe/7010976,새송이버섯소고기볶음 끼니마다 가족들이 이것만 찾아요~ ‼️,"새송이버섯 4개, 국거리소고기 150g, 양파 1/2개, 대파 1/2대, 청양고추 2개, 진간장 1큰술, 참기름 1큰술, 참치액젓 1큰술, 설탕 1/2큰술, 물엿 1큰술, 후추 톡톡, 다진마늘 1큰술",540,27,45,27
https://www.10000recipe.com/recipe/7013219,초간단 오이만 있으면 완성~ 깨소금오이샐러드,"오이 1개, 깨소금 3숟가락, 고운소금 1/2숟가락, 참기름 2숟가락, 고춧가루 약간, 후추 약간",82,5,2,7
https://www.10000recipe.com/recipe/6977567,"삼치조림 [전분 묻혀 구운 삼치에 간장양념으로 감칠맛 더한 조림요리! 밥반찬, 술안주 다 잘 어울려요!]","삼치 1마리, 대파 5cm, 홍고추 1개, 청고추 1개, 다진마늘 1/2스푼, 전분가루 4스푼, 진간장 2스푼, 굴소스 1스푼, 맛술 2스푼, 설탕 1/2스푼, 참기름 1스푼, 깨 1/2스푼, 물 3스푼",1024,47,94,50
https://www.10000recipe.com/recipe/6883649,비엔나 소세지강정 간단하게 만들어 먹기 좋아요 ♪,"비엔나소세지 220g, 견과류 약간, 식용유 약간, 설탕 1큰술, 진간장 1큰술, 케찹 1큰술, 다진마늘 1/2큰술, 올리고당 2큰술, 물 2큰술",1020,17,44,86
https://www.10000recipe.com/recipe/6842456,갈릭 닭가슴살버섯볶음,"닭가슴살 300g, 새송이버섯 2개, 올리브유 3T, 간장 2T, 물엿 1.5T, 다진마늘 2T, 설탕 1T, 바질 0.5T",825,38,108,27
https://www.10000recipe.com/recipe/6900601,톡톡 터지는 고소함!콘치즈파이 초간단 레시피,"식빵 2장, 설탕 1/2T, 캔옥수수 2T, 마요네즈 적당히, 피자치즈 적당히",1050kcal,126g,33g,48g
https://www.10000recipe.com/recipe/6892715,저녁반찬 없을때 후다닥 참치감자조림,"참치 1캔, 감자 작은거 2개, 양파 1/2개, 대파 1줌, 청양고추매콤하게 먹고싶으면 매콤하게 먹고싶으면, 고추장 1스푼, 고춧가루 1스푼, 간장 1스푼, 다진마늘 1스푼, 설탕 1스푼, 물 200ml, 후추 톡톡",715,84,41,25
https://www.10000recipe.com/recipe/6913489,에어프라이어 콘치즈 토스트 만들기!중독성 강하네요!,"식빵 1장, 캔옥수수 2T, 설탕 1/2T, 마요네즈, 파슬리가루",210,33,4,7
https://www.10000recipe.com/recipe/6904344,돼지목살꼬치 아이간식과 남편 술안주로 딱이야~,"돼지고기 목살 300g, 후추 톡톡, 돈가스 소스 1.5큰술, 굴소스 1큰술, 설탕 0.5큰술, 맛술 1큰술, 물 2큰술",1020,13.5,78,72
https://www.10000recipe.com/recipe/6886281,"[얌무진 레시피] 쫀득쫀득, 바삭, 달콤! 떡 맛탕 만들기","가래떡영상에선 한뼘 두개 사용 영상에선 한뼘 두개 사용, 설탕 2T, 올리고당 6T, 물 4T, 간장 1/2T",1040,256,2,0
https://www.10000recipe.com/recipe/6929388,♥[신혼밥상] 5분 반찬 상추겉절이,"상추 20장, 고춧가루 2큰술, 다진마늘 1큰술, 간장 1큰술, 설탕 1스푼, 식초 2큰술, 참기름 1큰술, 통깨 1큰술",110,8,4,7
https://www.10000recipe.com/recipe/6867358,고구마 닭볶음 단짠의 케미 맥주안주!,"닭다리살 250g, 고구마 1개, 브로콜리 1/2통, 미니파프리카 2개, 간장 1T, 올리고당 2T, 맛술 0.5T, 다진마늘 1T, 후추 조금",615,92,38,10
https://www.10000recipe.com/recipe/6831990,부추베이컨말이,"부추 1줌, 베이컨 9장",238,3,16,18
https://www.10000recipe.com/recipe/7003388,마지막 묵은지 털어 끓인 김치 콩나물국..,"묵은지 1/2포기, 콩나물 200g, 청양고추 1개, 대파 1/2개, 멸치다시마티백 1개, 국간장 2큰술, 참치액 1큰술, 소금 1티스푼, 고춧가루 1큰술, 다시다 1티스푼",320,38,25,8
https://www.10000recipe.com/recipe/7034909,떡없는 매콤한 넙적당면볶이,"넙적당면 200g, 매실청 2큰술, 케찹 1큰술, 굴소스 1큰술, 간장 1큰술, 설탕 1큰술, 고추장 2큰술, 불닭소스 1큰술, 물 1L, 어묵 3장, 대파 1대",1340,268,48,10
https://www.10000recipe.com/recipe/6912539,에어프라이어 소시지 피자,"후랑크 소시지 4개, 피자치즈, 양파 1/4개, 소금, 후춧가루 약간, 케첩, 머스타드소스, 파슬리가루",1120,18,64,88
https://www.10000recipe.com/recipe/6886567,딱 10분이면 완성! 초간단 애호박덮밥,"밥 1공기, 애호박 1/2개, 양파 1/3개, 기름 1T, 고추기름 1T, 다진파 1줌, 참기름 1t, 고춧가루 1T, 고추장 0.5T, 간장 2T, 물 2T, 굴소스 1T, 다진마늘 0.5T, 후추 톡톡",540,85,10,18
https://www.10000recipe.com/recipe/7003814,빨주노 삼색 파프리카 애호박 구이 파프리카 양념장 만들기,"애호박 1개, 파프리카 3쪽, 간장 2.5큰술, 들기름 1큰술, 다진 마늘 1t, 설탕 1t, 통깨 1t",187,17,4,12
https://www.10000recipe.com/recipe/7044546,소고기 야채찜 만들기 소고기알배추찜 참소스 레시피,"소고기 샤브용 300g, 숙주 100g, 알배추 3~4장, 팽이버섯 1개, 느타리버섯 1줌, 물 50ml, 간장 3스푼, 설탕 2스푼, 식초 2스푼, 물 3스푼, 참기름 1스푼, 통깨 1/2스푼",1050,38,94,60
https://www.10000recipe.com/recipe/6897704,"카라멜 입힌 식빵팝콘 레시피, 홈극장 별미","식빵 2장, 물 5T, 설탕 4T, 우유 3T, 버터 1T",1160,158,20,48
https://www.10000recipe.com/recipe/6887603,【우리집 인기반찬】 맛보장 통오징어 양념구이 진짜 맛있어요 ! (밥안먹는 4살 아이 반찬 & 술안주),"손질 오징어 1마리, 맛술 1T, 양조간장 1T, 올리고당 2T, 고추장기호에 따라 가감 기호에 따라 가감, 올리브유 1T, 다진 마늘 1t, 참기름 1t",320,16,25,15
https://www.10000recipe.com/recipe/6935331,삼겹깐풍덮밥 : 비 오는 날에 생각나는 삼겹살!!!! 실패없는 깐풍소스로 덮밥만들기 ♥,"삽겹살 2줄, 홍고추 2개, 청양고추 2개, 양파 1/4개, 쪽파 2줄, 다진 마늘 1숟가락, 다진 생강 1/2숟가락, 밥 1공기, 식용유 약간, 간장 3숟가락, 식초 2숟가락, 물 2숟가락, 설탕 1숟가락, 후추 약간",1870,74,108,132
https://www.10000recipe.com/recipe/6860385,노오븐 베이킹/햄치즈빵 : 간단한 간식 만들기,"모닝빵 3-4개, 햄 3-4슬라이스, 피자치즈큰 큰, 옥수수콘큰 큰",1200kcal,120g,60g,50g
https://www.10000recipe.com/recipe/6916655,매콤 바삭 달콤 고등어 강정,"손질된 고등어 200g, 녹말가루 2큰술, 다진마늘 1큰술, 다진청양고추 1큰술, 다진홍청양고추 1큰술, 다진양파 2큰술, 참기름 1/2큰술, 식용유 적당히, 간장 1큰술, 올리고당 1큰술, 굴소스 1작은술, 꿀 1큰술",614,19,45,40
https://www.10000recipe.com/recipe/6891556,스팸 양파덮밥/스팸 돈부리,"양파 1개, 스팸 2슬라이스, 계란 1개, 다진마늘 1스푼, 파 적당량, 참깨 적당량, 간장 2스푼, 설탕 1스푼, 맛술 2스푼, 물 6스푼",540,33,24,33
https://www.10000recipe.com/recipe/6910384,매운맛 쏙 마늘 꿀조림 만들기,"간장 2큰술, 꿀 3큰술, 맛술 1큰술, 마늘 2컵",104,26,2,0
https://www.10000recipe.com/recipe/7044122,돌자반,"돌자반 70g, 식용유 1소주잔, 참기름 1/2소주잔, 설탕 3큰술, 맛소금 1/2큰술, 통깨 3큰술",1040,33,3,102
https://www.10000recipe.com/recipe/6847884,[반찬] 숙주새우달걀볶음,"숙주 2-3줌, 달걀 1-2개, 새우 10-12마리, 양파 1/2개, 청양고추 1-2개, 쪽파 1줌, 굴소스 2T, 간장 1-1.5T, 다진마늘 1T, 참기름 0.5T, 후추 약간, 통깨 약간, 청주 1T, 소금 톡톡, 후추 톡톡",unknown,unknown,unknown,unknown
https://www.10000recipe.com/recipe/7043964,초간단 케일쌈밥,"케일 6장, 밥 6큰술, 참기름 1/2큰술, 소금 조금, 매운 쌈장 적당히, 깨 조금",315,47,7,11
https://www.10000recipe.com/recipe/6828951,대패삼겹살 영양부추 샐러드,"양파, 영양부추, 간장 3큰술, 식초 2큰술, 참기름 1큰술, 다진 마늘 1큰술, 설탕 1큰술, 고춧가루 1작은술, 소금, 후추",120,18,4,4
https://www.10000recipe.com/recipe/6994661,"파티에 로스트치킨이 빠질 수 없지, 에어프라이어 카레닭봉구이","닭봉 800g, 우유 1.5종이컵, 카레가루 2숟가락, 소금 1/3숟가락, 맛술 2숟가락, 물엿 2숟가락, 홀그레인머스터드 1/2숟가락, 다진마늘 1/2숟가락, 올리브유 3숟가락, 후추가루 톡톡",2380,53.5,160,175
https://www.10000recipe.com/recipe/6836906,비스켓,"밀가루박력분 200g, 설탕 27g, 소금 2g, 무염버터 80g, 우유 110ml, 베이킹파우더 6g, 딸기잼",1560,214,18,72
https://www.10000recipe.com/recipe/6854979,소고기두부볶음 - 아이들 반찬/이유식 반찬으로도 최고죠~옛생각이 절로...,"두부 1/2모, 다진소고기 140g, 다진소고기 140g, 맛술 1/2큰술, 간장 1큰술, 설탕 1/3큰술, 참기름 1큰술, 다진마늘 1/2큰술, 다진파 1큰술, 후추 톡톡, 들기름, 올리브유",1025,13.5,85.6,69.8
https://www.10000recipe.com/recipe/6866122,봄동 된장무침,"데쳐서 물기짠 봄동 600g, 다진 파 2큰술, 다진마늘 1큰술, 된장 2큰술, 고추장 1큰술, 매실액 2큰술, 참기름 1큰술, 통깨 1큰술, 소금 약간",360,45,18,12
https://www.10000recipe.com/recipe/6844877,양파알새우덮밥만들기,"알새우 1줌, 양파 1/2개, 간장 2큰술, 매실액 1큰술, 올리고당 2큰술, 맛술 1큰술, 물 2큰술, 고춧가루 1큰술, 다진마늘보다적게 보다적게, 참기름보다적게 보다적게, 통깨 약간, 다진파 약간",215,18,15,8
https://www.10000recipe.com/recipe/6880679,밥상 디톡스 브로콜리 마늘 볶음/해독 밥상/야채 마늘 볶음,"브로콜리 1개, 마늘 10쪽, 소금 1/2T, 올리브유 2T, 후춧가루 약간",186,15,4,14
https://www.10000recipe.com/recipe/7001408,두부볶음 만들기 두부로 이렇게 맛있는 음식이 가능?,"두부 1모, 고추장 1큰술, 다진마늘 1큰술, 굴소스 1큰술, 진간장 1큰술, 올리고당 1/2큰술, 참기름 1큰술, 깨소금",420,15,33,27
https://www.10000recipe.com/recipe/7040730,콩나물 깻잎 무침 만드는법 깻잎 요리 콩나물요리,"콩나물500g 500g, 깻잎 10~15장, 홍고추선택사항 선택사항, 대파 1/2대, 간장 2T, 고춧가루 2.5T, 다진마늘 1T, 참기름 1T, 통깨 1T",625,70,30,25
https://www.10000recipe.com/recipe/6874797,"마늘조림, 건강한 밑반찬 애들이 더 좋아해요 ~","마늘 40알, 식용유 2큰술, 물 3큰술, 간장 3큰술, 꿀 1.5큰술, 참기름 1/2큰술, 통깨 약간",215,13,3,17
https://www.10000recipe.com/recipe/7043537,삼치조림,"삼치 1마리, 무 1/3개, 양파 1개, 고춧가루 3T, 간장 2T, 후추 1T, 설탕혹은 포도청 혹은 포도청, 고추장 1T, 조미료 1T, 다진마늘 1T, 다진파 1T, 물 100g",1050,58,116,39
https://www.10000recipe.com/recipe/6968567,팽이버섯말이 만들기 실패없는 베이컨말이 레시피,"팽이버섯 1봉지, 베이컨 6줄, 후추 약간, 식용유 약간",320,6,18,25
https://www.10000recipe.com/recipe/6842114,"팽이버섯덮밥:초초초간단 그러나, 더 없이 훌륭한 한끼","팽이버섯 1봉, 양파 1개, 대파 약간, 계란 2개, 참기름 약간, 통깨 약간, 식용유 약간, 후추 약간, 양조간장 2T, 맛술 2T, 육수or물 or물",620,27,31,43
https://www.10000recipe.com/recipe/7038574,새우 애호박볶음 간단하게 만드는 애호박나물볶음요리 레시피 아이 반찬,"애호박 1개, 양파 50g, 당근 20g, 새우살 50g, 마늘 1작은술, 소금 1/2작은술, 참치액 1작은술, 식용유 3큰술",315,16,17,21
https://www.10000recipe.com/recipe/6860598,또띠아마늘칩 -10분이면 가능 또띠아칩 #간단간식,"또띠아 2~3장, 버터 1스푼, 다진마늘 0.5스푼, 파슬리가루 0.5스푼, 꿀 1스푼",315,41,3,16
https://www.10000recipe.com/recipe/6978052,"[아기식단/아기반찬] ""홍양갱의 밤 - 우리아기 밥도둑 애호박 느타리버섯볶음""","느타리버섯 1줌, 애호박 1/4개, 양파 1/4개, 참기름 1T, 깨소금 1/2T",78,7,3,5
https://www.10000recipe.com/recipe/6983253,포만감 가득 다이어트 양배추오믈렛,"계란 3알, 양배추 1줌, 감자 1/2개, 슬라이스치즈 2장, 양파 1/4개, 베이컨 1줄, 소금 약간, 시판토마토소스 1T",715,33,41,47
https://www.10000recipe.com/recipe/6898369,고소함이 남다른 백종원 '들기름계란후라이'초간단 레시피,"계란 3개, 들기름 3T, 대파 1대, 국간장 1/2T, 통깨 솔솔",561,8,29,46
https://www.10000recipe.com/recipe/6841156,"다이어트를 결심한 당신에게, “닭가슴살 부추냉채무침”","닭가슴살 1캔, 부추 10뿌리, 파프리카 1/4개, 오이 1/2개, 양파 1/2개, 당근 1/5개, 다진마늘 1큰술, 설탕 2큰술, 매실청 3큰술, 간장 1큰술, 식초 3큰술, 연겨자 1큰술, 레몬 1/2개",1035,123,108,12
https://www.10000recipe.com/recipe/6867736,[간단 자취요리] 혼술 안주 생성! 닭꼬치 만들기,"닭고기 1그릇, 대파, 간장 1T, 후추, 간장 2T, 굴소스 2T, 설탕 2T, 다진마늘 1T, 물 2T",320,16,30,15
https://www.10000recipe.com/recipe/6998777,섬초고추장무침 달큰달큰~,"섬초 300g, 찰보리 고추장 1.5T, 다진마늘 1/3T, 소금 2꼬집, 깨 1/3T, 참기름 1/3T",1020,144,24,42
https://www.10000recipe.com/recipe/6868392,부추스팸덮밥. 냉장고 파먹기. 초간단덮밥요리. 혼밥요리.,"통조림햄참치.돼지고기.등도 가능 참치.돼지고기.등도 가능, 부추, 간장 4T, 고춧가루 2T, 설탕 1.5T, 굴소스 1T, 다진마늘 1T, 청양고추 1~2개, 참기름, 깨",1020,24,78,69
